iter	Logloss
2925	0.17696857
2926	0.1769151362
2927	0.1768506715
2928	0.1767995
2929	0.1767626662
2930	0.1767063945
2931	0.1766468136
2932	0.1765948234
2933	0.1765808105
2934	0.1765351339
2935	0.1764546599
2936	0.1764224854
2937	0.1763660462
2938	0.1763057442
2939	0.1762526772
2940	0.1761655876
2941	0.1761186256
2942	0.1760662044
2943	0.1759892547
2944	0.1759260389
2945	0.1758745753
2946	0.1758176237
2947	0.1757360864
2948	0.1756981405
2949	0.1756293346
2950	0.1755778162
2951	0.1755328919
2952	0.1755284919
2953	0.1754572813
2954	0.1754009203
2955	0.1753482193
2956	0.1752769203
2957	0.1752183686
2958	0.1751816051
2959	0.1751222698
2960	0.1750483035
2961	0.1750259836
2962	0.1749630688
2963	0.1749066368
2964	0.1748370261
2965	0.1747768745
2966	0.1747347636
2967	0.1746741943
2968	0.1746072187
2969	0.174559713
2970	0.1744640681
2971	0.1744227393
2972	0.1743635417
2973	0.1743068063
2974	0.1742515987
2975	0.1742037539
2976	0.1741506254
2977	0.1740831402
2978	0.1740189465
2979	0.1739506743
2980	0.1738845397
2981	0.1738669747
2982	0.1738238537
2983	0.1737769638
2984	0.1737101439
2985	0.1736573432
2986	0.1736043244
2987	0.1735340872
2988	0.17345641
2989	0.1734141664
2990	0.1733694037
2991	0.1732887682
2992	0.1732305307
2993	0.1731543413
2994	0.1730947609
2995	0.1730142194
2996	0.1729654703
2997	0.1729092944
2998	0.1728630845
2999	0.1727884718
